Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-04 18:43:00;17.99947;25;18;18;-0.2674006;-0.2642452;-0.4328198;34.14946;;;0;0;0;0;0;0;18.56621;35.75;0;0;0;0;0;
2018-02-04 18:44:00;17.9976;25;18;18;-0.2463079;-0.254168;-0.4150221;35.14183;;;0;0;0;0;0;0;18.56703;35.8125;0;0;0;0;0;
2018-02-04 18:45:00;17.99739;25;18;18;-0.2543579;-0.2664552;-0.4317703;34.76863;;;0;0;0;0;0;0;18.56635;35.78125;0;0;0;0;0;
2018-02-04 18:46:00;18.00237;25;18;18;-0.3012136;-0.286257;-0.4627568;32.57078;;;0;0;0;0;0;0;18.56854;35.78125;0;0;0;0;0;
2018-02-04 18:47:00;18.00294;25;18;18;-0.3125568;-0.3132213;-0.4955974;32.04702;;;0;0;0;0;0;0;18.56538;35.90625;0;0;0;0;0;
2018-02-04 18:48:00;18.00069;25;18;18;-0.2868212;-0.283217;-0.4543538;33.24397;;;0;0;0;0;0;0;18.56085;35.84375;0;0;0;0;0;
2018-02-04 18:49:00;18.00468;25;18;18;-0.3087195;-0.295577;-0.4735259;32.21103;;;0;0;0;0;0;0;18.56703;35.78125;0;0;0;0;0;
2018-02-04 18:50:00;18.0027;25;18;18;-0.2871826;-0.2905435;-0.473145;33.2138;;;0;0;0;0;0;0;18.56429;35.8125;0;0;0;0;0;
2018-02-04 18:51:00;18.00026;25;18;18;-0.3160453;-0.3141176;-0.4776055;31.90549;;;0;0;0;0;0;0;18.56731;35.875;0;0;0;0;0;
2018-02-04 18:52:00;17.99553;25;18;18;-0.2693046;-0.2705223;-0.4402134;34.08769;;;0;0;0;0;0;0;18.5603;35.84375;0;0;0;0;0;
